# Recovery of a sinusoidal phase imprinted by a light shift, one run per injected frequency
# From Baynham et al., arXiv:2504.09158, doi:10.5281/zenodo.19592552 (CC BY 4.0), Fig. 5a
# Sources: data_analysis/data/intermediate_data/signal_fitting_results_by_frequency.csv (final iteration), and data_analysis/data/precomputed_true_signals/signal_extraction_*.npz, reduced as 'data_analysis/figures/Figure 5a.ipynb' does
# Columns: injected_hz, the run's nominal frequency; curve, 'fit' for the likelihood of a sinusoid fitted to the differential phase
#   (logL above its minimum) or 'true' for the periodogram of the light-shift drive; f_hz, trial frequency; value, normalised to unit peak
injected_hz,curve,f_hz,value
0.0001,true,0.00011200016067041709,0.219142
0.0001,true,0.00011207867462812506,0.224315
0.0001,true,0.00011215718858583303,0.229409
0.0001,true,0.000112235702543541,0.234418
0.0001,true,0.00011227495952239497,0.236888
0.0001,true,0.00011231421650124896,0.239334
0.0001,true,0.00011239273045895693,0.244152
0.0001,true,0.0001124712444166649,0.248865
0.0001,true,0.00011254975837437286,0.253466
0.0001,true,0.00011262827233208083,0.257949
0.0001,true,0.0001127067862897888,0.262307
0.0001,true,0.00011278530024749677,0.266536
0.0001,true,0.00011286381420520474,0.270628
0.0001,true,0.00011294232816291271,0.274579
0.0001,true,0.00011302084212062069,0.278383
0.0001,true,0.00011306009909947466,0.280228
0.0001,true,0.00011309935607832864,0.282035
0.0001,true,0.00011317787003603661,0.28553
0.0001,true,0.00011325638399374459,0.288863
0.0001,true,0.00011333489795145254,0.29203
0.0001,true,0.00011341341190916051,0.295026
0.0001,true,0.00011349192586686849,0.297847
0.0001,true,0.00011357043982457646,0.30049
0.0001,true,0.00011364895378228443,0.302952
0.0001,true,0.0001137274677399924,0.305228
0.0001,true,0.00011380598169770037,0.307316
0.0001,true,0.00011384523867655434,0.308289
0.0001,true,0.00011388449565540833,0.309214
0.0001,true,0.0001139630096131163,0.310918
0.0001,true,0.00011404152357082427,0.312427
0.0001,true,0.00011412003752853223,0.313739
0.0001,true,0.0001141985514862402,0.314853
0.0001,true,0.00011427706544394817,0.315767
0.0001,true,0.00011435557940165614,0.316481
0.0001,true,0.00011443409335936411,0.316993
0.0001,true,0.00011451260731707208,0.317304
0.0001,true,0.00011459112127478006,0.317415
0.0001,true,0.00011463037825363403,0.317394
0.0001,true,0.00011466963523248801,0.317324
0.0001,true,0.00011474814919019598,0.317033
0.0001,true,0.00011482666314790396,0.316543
0.0001,true,0.00011490517710561191,0.315856
0.0001,true,0.00011498369106331988,0.314973
0.0001,true,0.00011506220502102786,0.313896
0.0001,true,0.00011514071897873583,0.312627
0.0001,true,0.0001152192329364438,0.311168
0.0001,true,0.00011529774689415177,0.309524
0.0001,true,0.00011537626085185974,0.307697
0.0001,true,0.00011541551783071371,0.306715
0.0001,true,0.0001154547748095677,0.30569
0.0001,true,0.00011553328876727567,0.303507
0.0001,true,0.00011561180272498364,0.301152
0.0001,true,0.0001156903166826916,0.298629
0.0001,true,0.00011576883064039957,0.295944
0.0001,true,0.00011584734459810754,0.2931
0.0001,true,0.00011592585855581551,0.290102
0.0001,true,0.00011600437251352348,0.286956
0.0001,true,0.00011608288647123145,0.283666
0.0001,true,0.00011616140042893942,0.280239
0.0001,true,0.0001162006574077934,0.278476
0.0001,true,0.00011623991438664738,0.276681
0.0001,true,0.00011631842834435535,0.272996
0.0001,true,0.00011639694230206332,0.269191
0.0001,true,0.00011647545625977128,0.265272
0.0001,true,0.00011655397021747925,0.261246
0.0001,true,0.00011663248417518722,0.257118
0.0001,true,0.0001167109981328952,0.252895
0.0001,true,0.00011678951209060317,0.248583
0.0001,true,0.00011686802604831114,0.24419
0.0001,true,0.00011694654000601911,0.239721
0.0001,true,0.00011698579698487308,0.23746
0.0001,true,0.00011702505396372708,0.235183
0.0001,true,0.00011710356792143504,0.230583
0.0001,true,0.00011718208187914301,0.225928
0.0001,true,0.00011726059583685097,0.221223
0.0001,true,0.00011733910979455894,0.216477
0.0001,true,0.00011741762375226691,0.211694
0.0001,true,0.00011749613770997488,0.206882
0.0001,true,0.00011757465166768285,0.202047
0.0001,true,0.00011765316562539082,0.197196
0.0001,true,0.0001177316795830988,0.192334
0.0001,true,0.00011777093656195278,0.189902
0.0001,true,0.00011777093656195278,0.189902
0.0001,true,0.00011781019354080677,0.187469
0.0001,true,0.00011788870749851472,0.182605
0.0001,true,0.0001179672214562227,0.177749
0.0001,true,0.00011804573541393065,0.172908
0.0001,true,0.00011812424937163862,0.168085
0.0001,true,0.0001182027633293466,0.163288
0.0001,true,0.00011828127728705457,0.158522
0.0001,true,0.00011835979124476254,0.153791
0.0001,true,0.00011843830520247051,0.149102
0.0001,true,0.00011851681916017848,0.144458
0.0001,true,0.00011855607613903246,0.142155
0.0001,true,0.00011859533311788645,0.139866
0.0001,true,0.00011867384707559441,0.135329
0.0001,true,0.00011875236103330238,0.130852
0.0001,true,0.00011883087499101034,0.126439
0.0001,true,0.00011890938894871831,0.122095
0.0001,true,0.00011898790290642628,0.117824
0.0001,true,0.00011906641686413425,0.113628
0.0001,true,0.00011914493082184222,0.109512
0.0001,true,0.00011922344477955019,0.10548
0.0001,true,0.00011930195873725816,0.101534
0.0001,true,0.00011934121571611215,0.0995946
0.0001,true,0.00011938047269496614,0.0976778
0.0001,true,0.00011945898665267409,0.0939139
0.0001,true,0.00011953750061038206,0.0902451
0.0001,true,0.00011961601456809002,0.086674
0.0001,true,0.00011969452852579799,0.0832028
0.0001,true,0.00011977304248350596,0.0798337
0.0001,true,0.00011985155644121394,0.0765687
0.0001,true,0.0001199300703989219,0.0734097
0.0001,true,0.00012000858435662988,0.0703582
0.0001,true,0.00012008709831433785,0.0674157
0.0001,true,0.00012012635529319183,0.0659857
0.0001,true,0.00012016561227204582,0.0645835
0.0001,true,0.00012024412622975378,0.0618627
0.0001,true,0.00012032264018746175,0.0592544
0.0001,true,0.0001204011541451697,0.0567592
0.0001,true,0.00012047966810287768,0.0543779
0.0001,true,0.00012055818206058565,0.052111
0.0001,true,0.00012063669601829362,0.0499588
0.0001,true,0.00012071520997600159,0.0479214
0.0001,true,0.00012079372393370956,0.045999
0.0001,true,0.00012087223789141753,0.0441914
0.0001,true,0.00012091149487027152,0.0433305
0.0001,true,0.0001209507518491255,0.0424983
0.0001,true,0.00012102926580683346,0.0409195
0.0001,true,0.00012110777976454143,0.0394543
0.0001,true,0.0001211862937222494,0.0381022
0.0001,true,0.00012126480767995736,0.0368623
0.0001,true,0.00012134332163766533,0.0357338
0.0001,true,0.0001214218355953733,0.0347155
0.0001,true,0.00012150034955308128,0.0338064
0.0001,true,0.00012157886351078925,0.0330052
0.0001,true,0.00012165737746849722,0.0323105
0.0001,true,0.0001216966344473512,0.0320026
0.0001,true,0.00012173589142620518,0.0317207
0.0001,true,0.00012181440538391315,0.0312344
0.0001,true,0.00012189291934162112,0.0308496
0.0001,true,0.00012197143329932909,0.0305647
0.0001,true,0.00012204994725703706,0.0303776
0.0001,true,0.00012212846121474502,0.0302864
0.0001,true,0.000122206975172453,0.0302889
0.0001,true,0.00012228548913016096,0.0303829
0.0001,true,0.00012236400308786893,0.030566
0.0001,true,0.0001224425170455769,0.0308359
0.0001,true,0.0001224817740244309,0.0310027
0.0001,true,0.00012252103100328485,0.0311902
0.0001,true,0.00012259954496099282,0.0316261
0.0001,true,0.0001226780589187008,0.032141
0.0001,true,0.00012275657287640876,0.0327323
0.0001,true,0.00012283508683411673,0.0333971
0.0001,true,0.0001229136007918247,0.0341326
0.0001,true,0.00012299211474953267,0.0349357
0.0001,true,0.00012307062870724065,0.0358035
0.0001,true,0.00012314914266494862,0.036733
0.0001,true,0.0001232276566226566,0.0377209
0.0001,true,0.00012326691360151057,0.0382358
0.0001,true,0.00012330617058036456,0.0387642
0.0001,true,0.00012338468453807253,0.0398595
0.0001,true,0.0001234631984957805,0.0410037
0.0001,true,0.00012354171245348847,0.0421933
0.0001,true,0.00012362022641119644,0.0434251
0.0001,true,0.0001236987403689044,0.0446957
0.0001,true,0.00012377725432661236,0.0460015
0.0001,true,0.00012385576828432033,0.0473393
0.0001,true,0.0001239342822420283,0.0487055
0.0001,true,0.00012401279619973627,0.0500966
0.0001,true,0.00012405205317859026,0.0508004
0.0001,true,0.00012409131015744422,0.0515091
0.0001,true,0.0001241698241151522,0.0529396
0.0001,true,0.00012424833807286016,0.0543846
0.0001,true,0.00012432685203056813,0.0558405
0.0001,true,0.0001244053659882761,0.0573039
0.0001,true,0.00012448387994598407,0.0587713
0.0001,true,0.00012456239390369204,0.0602392
0.0001,true,0.00012464090786140002,0.0617043
0.0001,true,0.000124719421819108,0.063163
0.0001,true,0.00012479793577681596,0.0646122
0.0001,true,0.00012483719275566994,0.0653321
0.0001,true,0.00012487644973452393,0.0660484
0.0001,true,0.0001249549636922319,0.0674684
0.0001,true,0.00012503347764993987,0.068869
0.0001,true,0.00012511199160764784,0.070247
0.0001,true,0.00012519050556535581,0.0715993
0.0001,true,0.00012526901952306376,0.0729229
0.0001,true,0.00012534753348077173,0.074215
0.0001,true,0.0001254260474384797,0.0754725
0.0001,true,0.00012550456139618767,0.0766928
0.0001,true,0.00012558307535389564,0.0778731
0.0001,true,0.00012562233233274963,0.0784475
0.0001,true,0.00012562233233274963,0.0784475
0.0001,true,0.0001256615893116036,0.079011
0.0001,true,0.00012574010326931156,0.0801038
0.0001,true,0.00012581861722701953,0.0811493
0.0001,true,0.0001258971311847275,0.0821451
0.0001,true,0.00012597564514243547,0.0830892
0.0001,true,0.00012605415910014344,0.0839794
0.0001,true,0.00012613267305785141,0.084814
0.0001,true,0.00012621118701555939,0.0855911
0.0001,true,0.00012628970097326736,0.086309
0.0001,true,0.00012636821493097533,0.0869663
0.0001,true,0.0001264074719098293,0.0872718
0.0001,true,0.0001264467288886833,0.0875616
0.0001,true,0.00012652524284639127,0.0880937
0.0001,true,0.00012660375680409924,0.0885614
0.0001,true,0.0001266822707618072,0.0889638
0.0001,true,0.00012676078471951518,0.0893001
0.0001,true,0.00012683929867722313,0.0895696
0.0001,true,0.0001269178126349311,0.0897718
0.0001,true,0.00012699632659263907,0.0899063
0.0001,true,0.00012707484055034704,0.0899728
0.0001,true,0.000127153354508055,0.0899714
0.0001,true,0.000127192611486909,0.0899451
0.0001,true,0.00012723186846576296,0.0899019
0.0001,true,0.00012731038242347093,0.0897647
0.0001,true,0.0001273888963811789,0.0895599
0.0001,true,0.00012746741033888687,0.0892881
0.0001,true,0.00012754592429659484,0.0889499
0.0001,true,0.0001276244382543028,0.0885459
0.0001,true,0.00012770295221201078,0.0880771
0.0001,true,0.00012778146616971875,0.0875443
0.0001,true,0.00012785998012742673,0.0869487
0.0001,true,0.0001279384940851347,0.0862915
0.0001,true,0.00012797775106398868,0.0859401
0.0001,true,0.00012801700804284267,0.0855739
0.0001,true,0.00012809552200055064,0.0847974
0.0001,true,0.0001281740359582586,0.0839635
0.0001,true,0.00012825254991596658,0.0830739
0.0001,true,0.00012833106387367455,0.0821301
0.0001,true,0.00012840957783138252,0.0811341
0.0001,true,0.00012848809178909047,0.0800876
0.0001,true,0.00012856660574679844,0.0789926
0.0001,true,0.0001286451197045064,0.0778512
0.0001,true,0.00012872363366221438,0.0766653
0.0001,true,0.00012876289064106837,0.0760564
0.0001,true,0.00012880214761992235,0.0754371
0.0001,true,0.0001288806615776303,0.0741689
0.0001,true,0.00012895917553533827,0.0728627
0.0001,true,0.00012903768949304624,0.0715209
0.0001,true,0.0001291162034507542,0.0701458
0.0001,true,0.00012919471740846218,0.0687397
0.0001,true,0.00012927323136617015,0.067305
0.0001,true,0.00012935174532387812,0.065844
0.0001,true,0.0001294302592815861,0.0643591
0.0001,true,0.00012950877323929407,0.0628527
0.0001,true,0.00012954803021814805,0.0620922
0.0001,true,0.00012958728719700204,0.0613272
0.0001,true,0.00012966580115471,0.059785
0.0001,true,0.00012974431511241798,0.0582284
0.0001,true,0.00012982282907012595,0.0566599
0.0001,true,0.00012990134302783392,0.0550818
0.0001,true,0.0001299798569855419,0.0534964
0.0001,true,0.00013005837094324984,0.0519061
0.0001,true,0.0001301368849009578,0.0503131
0.0001,true,0.00013021539885866578,0.0487196
0.0001,true,0.00013029391281637375,0.0471281
0.0001,true,0.00013033316979522774,0.0463336
0.0001,true,0.00013037242677408172,0.0455405
0.0001,true,0.00013045094073178967,0.043959
0.0001,true,0.00013052945468949764,0.0423859
0.0001,true,0.0001306079686472056,0.040823
0.0001,true,0.00013068648260491358,0.0392724
0.0001,true,0.00013076499656262155,0.0377362
0.0001,true,0.00013084351052032952,0.0362162
0.0001,true,0.0001309220244780375,0.0347142
0.0001,true,0.00013100053843574547,0.033232
0.0001,true,0.00013107905239345344,0.0317715
0.0001,true,0.00013111830937230742,0.0310499
0.0001,true,0.0001311575663511614,0.0303343
0.0001,true,0.00013123608030886938,0.0289219
0.0001,true,0.00013131459426657735,0.0275361
0.0001,true,0.00013139310822428532,0.0261783
0.0001,true,0.0001314716221819933,0.0248499
0.0001,true,0.00013155013613970126,0.0235523
0.0001,true,0.0001316286500974092,0.0222869
0.0001,true,0.00013170716405511718,0.0210549
0.0001,true,0.00013178567801282515,0.0198575
0.0001,true,0.00013186419197053312,0.0186958
0.0001,true,0.0001319034489493871,0.0181287
0.0001,true,0.0001319427059282411,0.0175709
0.0001,true,0.00013202121988594904,0.0164837
0.0001,true,0.000132099733843657,0.0154354
0.0001,true,0.00013217824780136498,0.0144266
0.0001,true,0.00013225676175907295,0.0134582
0.0001,true,0.00013233527571678092,0.0125309
0.0001,true,0.0001324137896744889,0.0116455
0.0001,true,0.00013249230363219686,0.0108026
0.0001,true,0.00013257081758990484,0.0100026
0.0001,true,0.0001326493315476128,0.00924618
0.0001,true,0.0001326885885264668,0.0088844
0.0001,true,0.00013272784550532078,0.00853365
0.0001,true,0.00013280635946302875,0.00786541
0.0001,true,0.00013288487342073672,0.00724176
0.0001,true,0.0001329633873784447,0.00666296
0.0001,true,0.00013304190133615266,0.00612918
0.0001,true,0.00013312041529386063,0.00564055
0.0001,true,0.00013319892925156858,0.00519713
0.0001,true,0.00013327744320927655,0.00479894
0.0001,true,0.00013335595716698452,0.00444591
0.0001,true,0.0001334344711246925,0.00413794
0.0001,true,0.00013347372810354648,0.00400081
0.0001,true,0.00013347372810354648,0.00400081
0.0001,true,0.00013351298508240046,0.00387487
0.0001,true,0.0001335914990401084,0.00365647
0.0001,true,0.00013367001299781638,0.00348246
0.0001,true,0.00013374852695552435,0.00335251
0.0001,true,0.00013382704091323232,0.00326624
0.0001,true,0.0001339055548709403,0.00322319
0.0001,true,0.00013398406882864826,0.00322289
0.0001,true,0.00013406258278635623,0.00326478
0.0001,true,0.0001341410967440642,0.00334827
0.0001,true,0.00013421961070177218,0.00347272
0.0001,true,0.00013425886768062616,0.00355008
0.0001,true,0.00013429812465948015,0.00363742
0.0001,true,0.00013437663861718812,0.00384165
0.0001,true,0.0001344551525748961,0.0040846
0.0001,true,0.00013453366653260406,0.00436545
0.0001,true,0.00013461218049031203,0.00468331
0.0001,true,0.00013469069444802,0.00503726
0.0001,true,0.00013476920840572795,0.00542633
0.0001,true,0.00013484772236343592,0.00584952
0.0001,true,0.0001349262363211439,0.00630577
0.0001,true,0.00013500475027885186,0.00679401
0.0001,true,0.00013504400725770585,0.00704977
0.0001,true,0.00013508326423655983,0.00731311
0.0001,true,0.00013516177819426778,0.00786191
0.0001,true,0.00013524029215197575,0.00843921
0.0001,true,0.00013531880610968372,0.0090438
0.0001,true,0.0001353973200673917,0.00967441
0.0001,true,0.00013547583402509966,0.0103298
0.0001,true,0.00013555434798280763,0.0110086
0.0001,true,0.0001356328619405156,0.0117094
0.0001,true,0.00013571137589822357,0.0124311
0.0001,true,0.00013578988985593155,0.013172
0.0001,true,0.00013582914683478553,0.0135493
0.0001,true,0.00013586840381363952,0.0139309
0.0001,true,0.0001359469177713475,0.0147064
0.0001,true,0.00013602543172905546,0.015497
0.0001,true,0.00013610394568676343,0.0163012
0.0001,true,0.0001361824596444714,0.0171176
0.0001,true,0.00013626097360217937,0.0179447
0.0001,true,0.00013633948755988732,0.0187812
0.0001,true,0.0001364180015175953,0.0196254
0.0001,true,0.00013649651547530326,0.0204759
0.0001,true,0.00013657502943301123,0.0213313
0.0001,true,0.00013661428641186522,0.0217604
0.0001,true,0.0001366535433907192,0.0221901
0.0001,true,0.00013673205734842717,0.0230509
0.0001,true,0.00013681057130613512,0.0239121
0.0001,true,0.0001368890852638431,0.0247723
0.0001,true,0.00013696759922155106,0.0256302
0.0001,true,0.00013704611317925903,0.0264842
0.0001,true,0.000137124627136967,0.0273331
0.0001,true,0.00013720314109467497,0.0281755
0.0001,true,0.00013728165505238294,0.02901
0.0001,true,0.00013736016901009092,0.0298353
0.0001,true,0.0001373994259889449,0.0302441
0.0001,true,0.0001374386829677989,0.0306501
0.0001,true,0.00013751719692550686,0.0314531
0.0001,true,0.00013759571088321483,0.0322432
0.0001,true,0.0001376742248409228,0.0330192
0.0001,true,0.00013775273879863077,0.0337798
0.0001,true,0.00013783125275633874,0.0345241
0.0001,true,0.00013790976671404671,0.0352509
0.0001,true,0.00013798828067175466,0.0359591
0.0001,true,0.00013806679462946263,0.0366479
0.0001,true,0.0001381453085871706,0.0373163
0.0001,true,0.00013818456556602459,0.0376426
0.0001,true,0.00013822382254487857,0.0379634
0.0001,true,0.00013830233650258654,0.0385883
0.0001,true,0.0001383808504602945,0.0391903
0.0001,true,0.00013845936441800246,0.0397686
0.0001,true,0.00013853787837571043,0.0403226
0.0001,true,0.0001386163923334184,0.0408515
0.0001,true,0.00013869490629112637,0.0413549
0.0001,true,0.00013877342024883434,0.0418322
0.0001,true,0.00013885193420654231,0.0422828
0.0001,true,0.00013893044816425029,0.0427064
0.0001,true,0.00013896970514310427,0.042908
0.0001,true,0.00013975484472018396,0.0454609
0.0001,true,0.00014053998429726364,0.0452303
0.0001,true,0.00014132512387434333,0.0425751
0.0001,true,0.00014132512387434333,0.0425751
0.0001,true,0.000142110263451423,0.0381287
0.0001,true,0.0001428954030285027,0.0326281
0.0001,true,0.00014368054260558238,0.0267729
0.0001,true,0.00014446568218266206,0.0211357
0.0001,true,0.00014525082175974175,0.0161202
0.0003,fit,0.00025500245837792887,0.000275297
0.0003,fit,0.00025508055725287164,0.000297302
0.0003,fit,0.0002551586800469339,0.000323136
0.0003,fit,0.000255236826767441,0.000352975
0.0003,fit,0.0002553149974217214,0.000386992
0.0003,fit,0.0002553931920171049,0.000425354
0.0003,fit,0.00025547141056092386,0.000468225
0.0003,fit,0.000255549653060513,0.000515764
0.0003,fit,0.00025562791952320906,0.000568124
0.0003,fit,0.00025570620995635126,0.000625453
0.0003,fit,0.0002557845243672809,0.00068789
0.0003,fit,0.00025586286276334155,0.000755571
0.0003,fit,0.00025594122515187895,0.00082862
0.0003,fit,0.0002560196115402416,0.000907155
0.0003,fit,0.0002560980219357796,0.000991285
0.0003,fit,0.0002561764563458456,0.00108111
0.0003,fit,0.0002562549147777945,0.00117672
0.0003,fit,0.0002563333972389833,0.00127819
