# Low laser noise (LLN): injected common phase noise std. dev. 0 turns
# From Baynham et al., arXiv:2504.09158, doi:10.5281/zenodo.19592552 (CC BY 4.0)
# Source file: data_analysis/data/intermediate_data/excitation_fraction_corrected_with_phi_hln-lnl-repeat_63132_63134_63133_63135_63150_63149_63148_63151_63164_63163_63162_63331_63333_63332_0.csv
# Its header:
#   Excitation fraction dataset with debananaization applied and debug outputs included
#   Dataset description: hln-lnl-repeat
#   RIDs = 63132, 63134, 63133, 63135, 63150, 63149, 63148, 63151, 63164, 63163, 63162, 63331, 63333, 63332
#   atom_threshold_forward: 750000.0
#   atom_threshold_backward: 400000.0
#   Git version = 1ff632a-dirty
#   Scanned parameter = Std. dev. of both phase steps in turns
#   scanned parameter value = 0.0
#   phi units: radians
# Columns: shot index; t_s, seconds since the first shot of either run; phi_rad, applied clock laser phase step;
#   excitation_bottom / excitation_top, excitation fraction of the lower ('forward') and upper ('backward') interferometer
shot,t_s,phi_rad,excitation_bottom,excitation_top
25122,202424.742,2.729060,0.599247,0.633393
25123,202427.905,0.825065,0.651584,0.592469
25124,202431.084,0.380799,0.886125,0.862078
25125,202440.654,5.458121,0.305721,0.334347
25126,202446.997,5.394654,0.268330,0.279888
25127,202453.388,6.283185,0.877448,0.894916
25128,202456.581,2.792527,0.710867,0.769507
25129,202466.167,0.000000,0.856453,0.860729
25130,202469.346,0.698132,0.718621,0.688316
25131,202475.706,3.617592,0.846149,0.802814
25132,202478.899,2.094395,0.157350,0.179746
25133,202485.290,1.332797,0.182175,0.178841
25134,202504.381,5.711987,0.471519,0.517198
25135,202507.577,2.602127,0.498526,0.544343
25136,202510.771,5.140788,0.107190,0.135103
25137,202513.951,5.267721,0.181978,0.215888
25138,202517.129,0.063467,0.896819,0.917387
25139,202529.894,2.411728,0.329512,0.368855
25140,202539.484,0.761598,0.663399,0.602142
25141,202545.869,4.886922,0.086982,0.079343
25142,202549.065,4.696522,0.139582,0.117101
25143,202555.439,1.840529,0.076811,0.092522
25144,202568.316,5.013855,0.086840,0.083903
25145,202571.511,4.442656,0.297847,0.256903
25146,202574.690,6.029319,0.731721,0.766648
25147,202581.048,2.030929,0.107286,0.133060
25148,202584.212,1.967462,0.098377,0.115320
25149,202587.424,5.077321,0.103462,0.134929
25150,202593.860,4.823455,0.108383,0.097453
25151,202600.219,1.777063,0.087672,0.094686
25152,202603.414,5.521587,0.325427,0.353083
25153,202609.788,5.648520,0.452340,0.485239
25154,202612.969,0.571199,0.867510,0.837189
25155,202622.521,3.744525,0.778128,0.739968
25156,202625.715,1.650129,0.098506,0.099775
25157,202628.895,6.092786,0.766523,0.801978
25158,202635.287,3.427192,0.898905,0.913949
25159,202641.660,0.317333,0.921366,0.895163
25160,202644.839,5.775453,0.501670,0.566284
25161,202651.229,3.934924,0.633330,0.582837
25162,202660.927,3.300259,0.907142,0.911355
25163,202664.106,1.078931,0.447403,0.427399
25164,202680.113,3.236792,0.911014,0.909687
25165,202683.309,5.331188,0.175741,0.224338
25166,202686.471,0.253866,0.920722,0.917569
25167,202702.400,4.950388,0.079698,0.072034
25168,202705.563,0.951998,0.528283,0.497900
25169,202715.180,2.157862,0.190136,0.233524
25170,202721.539,3.807991,0.795107,0.760550
25171,202734.319,5.902386,0.648561,0.710454
25172,202737.530,5.585054,0.324173,0.381445
25173,202740.758,4.125324,0.572040,0.551810
25174,202743.953,2.284795,0.247299,0.252091
25175,202747.148,3.173326,0.876308,0.878215
25176,202753.490,4.379190,0.322859,0.295752
25177,202766.239,1.459730,0.171281,0.141975
25178,202769.434,4.188790,0.496084,0.423446
25179,202772.613,3.109859,0.858302,0.871346
25180,202782.151,3.046393,0.796581,0.821218
25181,202788.541,6.219719,0.767115,0.799828
25182,202801.354,3.681058,0.788271,0.750579
25183,202804.549,0.444266,0.880687,0.865301
25184,202807.728,1.903996,0.102269,0.100899
25185,202810.908,2.221328,0.201644,0.220892
25186,202814.088,2.982926,0.815518,0.822071
25187,202817.266,2.855993,0.752146,0.788161
25188,202826.836,2.665594,0.453334,0.467425
25189,202839.584,3.554125,0.886021,0.854411
25190,202849.137,1.713596,0.084778,0.065037
25191,202852.316,5.965853,0.665637,0.711032
25192,202858.658,6.156252,0.760280,0.802821
25193,202871.439,4.950388,0.091992,0.097157
25194,202884.155,0.063467,0.903088,0.915006
25195,202887.366,2.855993,0.701777,0.728839
25196,202893.757,1.523196,0.152951,0.152815
25197,202903.280,4.188790,0.444475,0.421528
25198,202906.457,3.681058,0.852462,0.835835
25199,202912.816,6.156252,0.803275,0.826687
25200,202915.995,4.061857,0.554700,0.521574
25201,202935.166,3.427192,0.899711,0.883708
25202,202947.962,4.379190,0.293183,0.245461
25203,202954.368,0.126933,0.927821,0.930366
25204,202957.548,4.315723,0.333289,0.291795
25205,202963.921,0.190400,0.910876,0.912005
25206,202973.491,1.396263,0.211507,0.180569
25207,202979.897,6.092786,0.778586,0.801692
25208,202983.061,2.475194,0.438757,0.491542
25209,202992.648,0.888531,0.622621,0.598220
25210,202995.841,5.585054,0.262392,0.311404
25211,203008.590,5.521587,0.323391,0.380387
25212,203011.785,1.840529,0.096703,0.094224
25213,203018.159,2.284795,0.237460,0.286616
25214,203030.924,2.411728,0.322577,0.374012
25215,203037.282,2.665594,0.607791,0.648766
25216,203043.656,5.267721,0.138662,0.173931
25217,203050.019,2.094395,0.162601,0.212071
25218,203053.194,0.951998,0.576291,0.542048
25219,203056.357,2.919460,0.750494,0.781158
25220,203059.523,3.617592,0.878910,0.847138
25221,203062.747,4.125324,0.539420,0.490466
25222,203075.527,4.696522,0.138498,0.130759
25223,203078.690,3.554125,0.876959,0.841119
25224,203100.961,1.903996,0.122903,0.142504
25225,203104.124,1.650129,0.102817,0.096756
25226,203107.303,3.807991,0.764531,0.753304
25227,203120.099,5.331188,0.152297,0.204183
25228,203126.459,0.825065,0.660737,0.642207
25229,203129.636,3.744525,0.838847,0.796857
25230,203132.849,1.015464,0.494287,0.466439
25231,203136.043,1.332797,0.224173,0.189676
25232,203142.417,2.030929,0.131706,0.154866
25233,203145.581,5.838920,0.602455,0.644548
25234,203148.824,2.982926,0.733203,0.763646
25235,203152.037,3.236792,0.898415,0.893049
25236,203161.812,2.157862,0.200706,0.235561
25237,203171.413,2.792527,0.664848,0.712960
25238,203177.787,1.967462,0.120637,0.143745
25239,203184.225,0.380799,0.904344,0.888712
25240,203187.389,0.634665,0.762493,0.736444
25241,203190.552,5.013855,0.099460,0.132432
25242,203193.731,0.761598,0.734714,0.701470
25243,203200.154,6.219719,0.847020,0.858354
25244,203206.497,4.886922,0.082290,0.080389
25245,203212.855,3.490659,0.903614,0.886163
25246,203216.049,1.713596,0.080305,0.099233
25247,203228.880,0.698132,0.713448,0.656823
25248,203251.181,4.506123,0.260663,0.225806
25249,203263.865,5.711987,0.502285,0.546581
25250,203267.060,4.633056,0.169978,0.156595
25251,203270.223,4.569589,0.221280,0.170934
25252,203273.402,1.078931,0.468906,0.426594
25253,203276.567,6.029319,0.643260,0.694433
25254,203279.760,2.348261,0.294737,0.327759
25255,203282.940,5.077321,0.086225,0.086547
25256,203289.329,5.458121,0.282227,0.324342
25257,203292.493,4.442656,0.241400,0.225621
25258,203295.688,3.300259,0.895272,0.903897
25259,203302.063,5.140788,0.100019,0.137787
25260,203305.274,5.775453,0.513225,0.548057
25261,203314.812,0.317333,0.930135,0.916069
25262,203317.991,3.363725,0.912233,0.902382
25263,203321.169,3.173326,0.908465,0.913200
25264,203327.564,5.204254,0.152384,0.198532
25265,203330.787,2.221328,0.209992,0.249311
25266,203340.374,1.586663,0.114871,0.101357
25267,203346.714,3.998391,0.626972,0.585256
25268,203349.910,3.109859,0.892590,0.890339
25269,203356.272,0.000000,0.845414,0.868957
25270,203368.968,1.205864,0.345134,0.313397
25271,203375.359,1.269330,0.288555,0.265736
25272,203378.539,0.253866,0.918442,0.913666
25273,203381.748,1.459730,0.193665,0.167787
25274,203384.944,3.934924,0.606892,0.568696
25275,203388.139,2.602127,0.498965,0.545252
25276,203400.887,6.283185,0.858393,0.869720
25277,203404.067,5.648520,0.471425,0.528332
25278,203420.027,4.823455,0.121826,0.120110
25279,203423.190,5.902386,0.624112,0.660668
25280,203429.564,3.046393,0.812107,0.842082
25281,203432.758,2.538661,0.430056,0.483452
25282,203442.297,2.729060,0.635787,0.671588
25283,203455.029,0.444266,0.867652,0.851303
25284,203464.598,5.965853,0.658389,0.672905
25285,203467.809,0.507732,0.818622,0.802039
25286,203474.216,0.571199,0.823213,0.780046
25287,203480.559,5.394654,0.236149,0.246526
25288,203483.736,1.777063,0.087164,0.086831
25289,203486.932,4.252257,0.467280,0.430055
25290,203493.386,3.871458,0.734174,0.687207
25291,203499.764,1.142397,0.380756,0.352981
25292,203502.987,4.759989,0.117808,0.103678
25293,222731.345,4.759989,0.102915,0.106923
25294,222734.523,1.650129,0.093726,0.084560
25295,222737.702,1.777063,0.082321,0.087946
25296,222740.898,2.855993,0.708854,0.769335
25297,222744.077,4.886922,0.092014,0.086940
25298,222750.483,3.681058,0.809980,0.768592
25299,222753.678,2.030929,0.114083,0.137704
25300,222756.857,3.363725,0.894912,0.883877
25301,222760.036,5.204254,0.132124,0.156593
25302,222769.606,5.331188,0.198821,0.237417
25303,222779.143,0.951998,0.587061,0.533802
25304,222785.549,0.126933,0.884213,0.893214
25305,222791.990,3.554125,0.889465,0.873727
25306,222814.257,3.744525,0.752434,0.718302
25307,222820.648,1.586663,0.129379,0.097756
25308,222823.844,1.332797,0.222789,0.200627
25309,222830.233,0.063467,0.891094,0.898157
25310,203541.493,0.507732,0.877113,0.855095
25311,203547.841,1.903996,0.086133,0.100018
25312,203554.184,2.665594,0.584243,0.627948
25313,203557.347,0.317333,0.920673,0.897290
25314,203560.526,3.554125,0.892441,0.880048
25315,203563.689,4.506123,0.225013,0.210970
25316,203570.065,5.711987,0.432475,0.474887
25317,203573.258,5.838920,0.510074,0.567866
25318,203576.455,4.379190,0.368716,0.334212
25319,203582.845,2.982926,0.794695,0.809505
25320,203586.039,4.569589,0.240559,0.196479
25321,203589.251,6.283185,0.870108,0.879164
25322,203601.968,3.998391,0.589397,0.554223
25323,203605.162,1.840529,0.086581,0.097450
25324,203608.357,1.523196,0.143474,0.135708
25325,203614.732,2.538661,0.474138,0.534007
25326,203621.075,2.284795,0.233814,0.250650
25327,203624.237,1.777063,0.072304,0.068081
25328,203643.347,0.825065,0.639693,0.604390
25329,203649.670,2.602127,0.500812,0.564284
25330,203652.866,3.681058,0.839555,0.811983
25331,203656.060,4.442656,0.297190,0.255125
25332,203659.240,3.427192,0.896349,0.892582
25333,203662.435,5.077321,0.109493,0.146113
25334,203665.601,1.459730,0.194367,0.161198
25335,203668.778,4.633056,0.169098,0.149398
25336,203675.136,3.109859,0.827165,0.853350
25337,203684.689,1.650129,0.104087,0.096839
25338,203697.406,3.617592,0.847128,0.824618
25339,203703.782,0.634665,0.761808,0.716659
25340,203713.350,4.061857,0.516488,0.476236
25341,203716.512,5.902386,0.566359,0.609864
25342,203719.677,5.965853,0.739922,0.778850
25343,203722.903,3.744525,0.802501,0.793544
25344,203738.864,0.126933,0.900587,0.902514
25345,203751.661,4.315723,0.350081,0.320098
25346,203758.034,6.092786,0.816824,0.832254
25347,203767.603,2.792527,0.632897,0.675991
25348,203773.979,4.188790,0.430051,0.397123
25349,203783.595,3.300259,0.915343,0.903023
25350,203786.774,1.967462,0.075006,0.093457
25351,203793.121,0.698132,0.715680,0.675121
25352,203796.312,5.458121,0.263389,0.292502
25353,203805.817,5.013855,0.085857,0.098206
25354,203809.044,2.030929,0.142963,0.175596
25355,203812.223,3.934924,0.682287,0.639617
25356,203818.598,0.951998,0.490773,0.478801
25357,203834.462,0.380799,0.904539,0.895041
25358,203844.000,2.348261,0.308510,0.347339
25359,203853.604,2.094395,0.166146,0.200648
25360,203856.860,4.125324,0.489439,0.446000
25361,203860.055,1.396263,0.178813,0.145336
25362,203863.250,5.521587,0.320729,0.357463
25363,203882.357,0.761598,0.752782,0.726597
25364,203891.976,4.252257,0.411786,0.382633
25365,203895.170,0.253866,0.914600,0.889313
25366,203898.350,1.142397,0.385691,0.351469
25367,203904.740,1.015464,0.528243,0.487768
25368,203911.130,6.029319,0.726069,0.749424
25369,203917.439,2.729060,0.561780,0.595138
25370,203920.634,5.585054,0.393065,0.441809
25371,203923.830,4.759989,0.103913,0.102919
25372,203939.778,4.886922,0.080825,0.088885
25373,203942.969,3.236792,0.887294,0.898092
25374,203946.163,3.871458,0.695663,0.664995
25375,203949.327,3.046393,0.881984,0.899373
25376,203955.653,0.000000,0.847965,0.856367
25377,203962.027,4.823455,0.101770,0.087995
25378,203965.303,6.156252,0.826585,0.845706
25379,203981.198,5.204254,0.122170,0.133397
25380,203990.719,4.950388,0.081179,0.095623
25381,203993.899,0.888531,0.583989,0.532360
25382,204000.258,5.140788,0.107298,0.121762
25383,204009.875,2.475194,0.342924,0.397572
25384,204019.461,2.919460,0.765292,0.776610
25385,204029.013,6.219719,0.858314,0.875745
25386,204032.257,1.586663,0.109772,0.096038
25387,204038.647,2.411728,0.369331,0.406572
25388,204045.053,1.713596,0.102115,0.088440
25389,204057.817,2.221328,0.197721,0.228120
25390,204060.996,1.332797,0.270556,0.247050
25391,204064.207,5.331188,0.171141,0.205735
25392,204067.387,5.648520,0.333785,0.390920
25393,204076.940,3.490659,0.887970,0.881303
25394,204086.479,0.063467,0.891660,0.900860
25395,204089.656,2.157862,0.177470,0.222139
25396,204099.229,0.571199,0.822242,0.789446
25397,204102.389,5.775453,0.478642,0.515841
25398,204105.569,3.807991,0.757070,0.738096
25399,204111.958,1.205864,0.352265,0.312662
25400,204118.316,1.269330,0.327823,0.311572
25401,204121.527,0.444266,0.853686,0.826931
25402,204127.870,2.855993,0.764996,0.774476
25403,204131.049,0.190400,0.910207,0.913838
25404,204134.228,3.363725,0.905685,0.909336
25405,204137.423,1.078931,0.430153,0.374015
25406,204146.993,5.394654,0.213374,0.239283
25407,204156.563,4.696522,0.131896,0.118532
25408,204172.443,3.173326,0.849090,0.877342
25409,204175.604,5.267721,0.158544,0.198150
25410,204178.800,2.855993,0.666450,0.712025
25411,204181.979,3.554125,0.872393,0.845367
25412,204185.142,3.236792,0.912822,0.904773
25413,204191.500,5.521587,0.381631,0.429314
25414,204194.664,4.569589,0.165772,0.152624
25415,204197.844,2.284795,0.274316,0.320935
25416,204201.006,1.713596,0.116488,0.106796
25417,204204.201,4.125324,0.540236,0.489540
25418,204220.177,1.142397,0.359574,0.318496
25419,204223.340,2.538661,0.433288,0.502156
25420,204232.876,3.427192,0.909197,0.913009
25421,204236.043,0.634665,0.798882,0.776041
25422,204239.220,0.380799,0.915705,0.919144
25423,204242.414,5.965853,0.667442,0.693471
25424,204267.895,2.602127,0.578873,0.615953
25425,204271.074,3.173326,0.882037,0.888145
25426,204280.611,4.696522,0.098802,0.079223
25427,204290.164,4.252257,0.357675,0.328588
25428,204296.540,0.317333,0.915279,0.909147
25429,204306.124,5.267721,0.167879,0.189207
25430,204309.287,0.698132,0.734107,0.710234
25431,204312.467,1.205864,0.309526,0.265395
25432,204337.883,6.092786,0.767726,0.788838
25433,204341.047,1.078931,0.483339,0.440537
25434,204344.242,2.348261,0.269959,0.305137
25435,204350.616,1.903996,0.089810,0.094815
25436,204356.976,2.221328,0.222182,0.254062
25437,204360.154,1.523196,0.160214,0.146533
25438,204363.316,3.300259,0.906113,0.894526
25439,204366.496,4.759989,0.109453,0.099712
25440,204372.822,2.729060,0.626160,0.690567
25441,204379.181,5.394654,0.265087,0.301008
25442,204388.782,1.332797,0.232209,0.214999
25443,204391.961,1.840529,0.087538,0.078817
25444,204395.140,1.650129,0.122596,0.104637
25445,204398.367,2.982926,0.784850,0.827543
25446,204411.051,4.506123,0.220120,0.175061
25447,204414.231,4.315723,0.347862,0.316212
25448,204420.637,5.902386,0.635476,0.688019
25449,204423.816,3.046393,0.836294,0.866334
25450,204426.981,3.363725,0.895833,0.894301
25451,204433.385,4.188790,0.477367,0.419361
25452,204439.776,5.077321,0.085678,0.101798
25453,204446.137,3.934924,0.677229,0.637161
25454,204449.362,2.157862,0.231404,0.280189
25455,204452.556,0.063467,0.884348,0.885426
25456,204458.947,1.967462,0.097165,0.103689
25457,204462.142,0.253866,0.900394,0.887483
25458,204468.516,2.030929,0.122689,0.142334
25459,204471.712,3.490659,0.888271,0.881084
25460,204478.085,5.648520,0.365875,0.421735
25461,204481.248,5.331188,0.171029,0.205988
25462,204487.640,3.744525,0.792198,0.756992
25463,204490.802,5.711987,0.459826,0.507690
25464,204493.997,0.888531,0.620779,0.585158
25465,204497.192,3.998391,0.626060,0.572750
25466,204500.371,4.442656,0.272085,0.240424
25467,204506.730,0.507732,0.892652,0.889932
25468,204509.912,0.571199,0.855102,0.808495
25469,204528.936,1.396263,0.227254,0.200185
25470,204535.278,0.126933,0.899719,0.908621
25471,204541.638,1.269330,0.234856,0.201400
25472,204547.962,5.775453,0.507021,0.544578
25473,204557.581,6.156252,0.792597,0.804363
25474,204563.971,2.094395,0.137721,0.173314
25475,204589.484,5.204254,0.153318,0.161390
25476,204592.663,2.411728,0.383683,0.429485
25477,204595.842,4.823455,0.087929,0.094714
25478,204599.023,3.617592,0.888154,0.874300
25479,204602.184,1.459730,0.177456,0.154322
25480,204605.347,1.586663,0.107981,0.105250
25481,204608.527,2.665594,0.539956,0.587037
25482,204614.902,4.886922,0.092963,0.111922
25483,204621.260,2.475194,0.406834,0.457879
25484,204627.602,5.140788,0.130662,0.157760
25485,204640.351,2.919460,0.829065,0.854768
25486,204643.530,0.190400,0.909019,0.905727
25487,204653.084,5.585054,0.411270,0.439914
25488,204656.294,3.109859,0.822125,0.857976
25489,204659.459,6.029319,0.758259,0.795946
25490,204662.637,5.838920,0.530841,0.578137
25491,204665.816,0.000000,0.832284,0.838539
25492,204668.995,3.807991,0.747970,0.722524
25493,204672.158,4.379190,0.297234,0.271442
25494,204678.500,3.871458,0.732128,0.705400
25495,204684.813,1.015464,0.532587,0.508498
25496,204688.007,6.283185,0.864228,0.866341
25497,204691.188,4.061857,0.549509,0.502295
25498,204697.512,2.792527,0.688944,0.728087
25499,204703.886,3.681058,0.805505,0.780215
25500,204710.229,1.777063,0.086304,0.095311
25501,204713.394,0.444266,0.877064,0.841912
25502,204716.572,0.761598,0.696823,0.655975
25503,204722.930,0.951998,0.556437,0.498824
25504,204729.289,4.633056,0.124177,0.104672
25505,204757.916,0.825065,0.663989,0.610775
25506,204789.804,6.219719,0.862025,0.885681
25507,204793.015,4.950388,0.077740,0.079183
25508,204799.357,5.458121,0.302591,0.349075
25509,204802.555,5.013855,0.095346,0.093781
25510,204818.496,4.886922,0.078814,0.060900
25511,204821.691,5.077321,0.097378,0.122845
25512,204834.456,2.475194,0.447971,0.481942
25513,204840.754,1.269330,0.236281,0.226018
25514,204862.956,5.711987,0.547894,0.567860
25515,204869.299,5.585054,0.358477,0.401331
25516,204875.673,1.713596,0.085064,0.074904
25517,204885.194,1.459730,0.208769,0.198053
25518,204888.357,2.602127,0.533211,0.591209
25519,204891.521,6.219719,0.845428,0.858430
25520,204897.863,2.030929,0.127833,0.173399
25521,204901.058,1.903996,0.090804,0.114280
25522,204904.253,6.156252,0.785601,0.818480
25523,204907.464,1.205864,0.405776,0.384151
25524,204910.659,0.634665,0.736325,0.683921
25525,204913.854,4.696522,0.103859,0.092306
25526,204917.018,3.109859,0.838284,0.872919
25527,204923.359,2.157862,0.194674,0.258444
25528,204939.303,2.538661,0.450648,0.510705
25529,204945.661,1.015464,0.534559,0.484231
25530,204952.068,6.092786,0.761306,0.784055
25531,204958.442,0.253866,0.917363,0.901908
25532,204971.254,3.998391,0.583339,0.566164
25533,204984.051,2.348261,0.361391,0.401848
25534,204987.247,1.777063,0.089001,0.118977
25535,204996.815,4.379190,0.286031,0.243220
25536,205003.253,3.681058,0.827384,0.793375
25537,205009.612,1.078931,0.438157,0.401398
25538,205019.164,2.855993,0.723094,0.768994
25539,205025.507,0.761598,0.697849,0.672946
25540,205031.898,2.919460,0.679477,0.713187
25541,205035.061,0.507732,0.834981,0.802464
25542,205054.168,3.173326,0.884535,0.893368
25543,205060.528,1.586663,0.123018,0.101835
25544,205070.064,6.029319,0.746714,0.771047
25545,205076.390,0.888531,0.620454,0.564697
25546,205089.106,2.284795,0.294464,0.318972
25547,205098.680,4.950388,0.087266,0.086672
25548,205101.855,2.665594,0.552404,0.610002
25549,205105.050,3.427192,0.901266,0.901159
25550,205108.246,4.252257,0.453982,0.411055
25551,205114.589,3.236792,0.877627,0.890448
25552,205120.995,0.571199,0.847560,0.806862
25553,205124.190,2.982926,0.757698,0.795599
25554,205133.760,2.729060,0.596059,0.662966
25555,205136.954,2.221328,0.228935,0.253584
25556,205140.150,5.902386,0.575932,0.620016
25557,205143.329,1.967462,0.150218,0.163436
25558,205152.834,5.267721,0.101166,0.129921
25559,205162.340,5.648520,0.436095,0.481476
25560,205168.762,0.190400,0.927422,0.916466
25561,205178.395,0.000000,0.874941,0.893731
25562,205184.785,3.871458,0.728962,0.696679
25563,205187.964,1.840529,0.082574,0.094042
25564,205197.534,1.396263,0.233958,0.226275
25565,205200.729,4.569589,0.235569,0.187152
25566,205203.894,5.013855,0.088989,0.099113
25567,205213.413,0.317333,0.919284,0.911088
25568,205216.592,3.046393,0.817724,0.845986
25569,205219.772,3.554125,0.884716,0.863910
25570,205222.934,3.617592,0.883801,0.868404
25571,205226.114,1.142397,0.408130,0.377605
25572,205229.309,3.934924,0.616188,0.580493
25573,205242.042,1.650129,0.106132,0.088381
25574,205245.221,0.698132,0.723388,0.701312
25575,205248.400,3.300259,0.911092,0.905449
25576,205251.580,0.063467,0.864207,0.874727
25577,205261.084,6.283185,0.884646,0.884326
25578,205264.264,2.094395,0.128140,0.143737
25579,205270.606,4.823455,0.092612,0.085480
25580,205273.833,3.807991,0.652227,0.620221
25581,205283.402,5.775453,0.504534,0.558548
25582,205286.567,4.506123,0.229007,0.193324
25583,205289.793,4.125324,0.560012,0.508872
25584,205296.167,5.458121,0.307095,0.364798
25585,205305.769,5.838920,0.649623,0.695539
25586,205308.931,5.521587,0.335897,0.389691
25587,205318.485,1.523196,0.188451,0.183572
25588,205321.651,4.633056,0.186674,0.156058
25589,205327.990,1.332797,0.257679,0.226320
25590,205334.381,0.380799,0.867368,0.838740
25591,205340.755,2.792527,0.632855,0.672603
25592,205343.935,3.744525,0.822564,0.777029
25593,205353.601,5.394654,0.216044,0.248844
25594,205356.794,0.825065,0.713566,0.664355
25595,205366.380,4.188790,0.476731,0.430758
25596,205369.576,2.411728,0.357224,0.405466
25597,205372.738,0.951998,0.565891,0.530602
25598,205375.934,3.363725,0.900406,0.916287
25599,205379.128,4.759989,0.116689,0.113757
25600,205382.323,5.204254,0.132895,0.160827
25601,205385.503,5.965853,0.614232,0.638880
25602,205388.699,5.140788,0.105768,0.113148
25603,205391.877,4.315723,0.359920,0.312208
25604,205404.578,3.490659,0.897324,0.872153
25605,205407.773,4.442656,0.228587,0.201513
25606,205417.278,4.061857,0.553641,0.500481
25607,205426.849,0.126933,0.897833,0.913713
25608,205436.481,5.331188,0.205095,0.262486
25609,205439.692,0.444266,0.925865,0.912573
25610,205452.457,4.379190,0.279593,0.238159
25611,205455.636,5.394654,0.201410,0.231940
25612,205458.831,2.157862,0.243755,0.276796
25613,205465.206,0.126933,0.908973,0.894980
25614,205468.401,0.253866,0.932268,0.918546
25615,205471.582,2.665594,0.542777,0.583830
25616,205481.133,1.713596,0.107259,0.110865
25617,205484.344,0.444266,0.876041,0.820633
25618,205490.687,5.077321,0.084199,0.098495
25619,205493.850,2.919460,0.696274,0.736033
25620,205506.615,3.427192,0.899008,0.885144
25621,205509.793,1.205864,0.359327,0.325053
25622,205516.136,0.825065,0.660329,0.612473
25623,205519.347,4.125324,0.527266,0.493622
25624,205535.355,6.156252,0.838618,0.869665
25625,205541.745,4.950388,0.082727,0.089264
25626,205544.940,1.332797,0.243397,0.215991
25627,205548.135,1.967462,0.118454,0.145835
25628,205560.899,3.934924,0.637510,0.611665
25629,205564.079,3.046393,0.837991,0.858160
25630,205570.469,1.015464,0.487760,0.451776
25631,205576.828,6.029319,0.754716,0.787001
25632,205580.023,2.729060,0.681301,0.706834
25633,205586.365,3.998391,0.646539,0.604034
25634,205605.472,3.617592,0.869338,0.866290
25635,205615.057,0.063467,0.882012,0.882022
25636,205621.416,1.142397,0.390865,0.347468
25637,205624.595,0.190400,0.903902,0.914510
25638,205640.459,0.507732,0.852496,0.826186
25639,205643.624,2.094395,0.164330,0.193036
25640,205646.802,5.965853,0.690926,0.732440
25641,205653.192,1.777063,0.087655,0.114709
25642,205659.549,0.761598,0.712347,0.662910
25643,205662.713,4.633056,0.180732,0.164895
25644,205675.477,2.030929,0.134919,0.157647
25645,205688.195,4.759989,0.118986,0.111713
25646,205694.600,0.888531,0.637260,0.604743
25647,205697.795,1.903996,0.087554,0.122564
25648,205701.006,2.348261,0.291168,0.324359
25649,205716.998,2.602127,0.493911,0.556733
25650,205720.177,5.267721,0.184331,0.200347
25651,205723.356,1.078931,0.479228,0.444010
25652,205732.925,5.521587,0.320629,0.382399
25653,205736.120,5.140788,0.123268,0.137037
25654,205739.316,5.458121,0.268411,0.322993
25655,205758.470,1.586663,0.149047,0.133719
25656,205764.831,5.013855,0.090281,0.109312
25657,205768.040,1.396263,0.244122,0.214130
25658,205777.610,3.173326,0.836874,0.871765
25659,205780.788,4.696522,0.163019,0.151867
25660,205787.162,4.442656,0.322218,0.302398
25661,205790.357,0.317333,0.925059,0.918692
25662,205793.552,1.840529,0.086804,0.089673
25663,205796.800,5.711987,0.476820,0.525751
25664,205799.959,5.585054,0.372424,0.417916
25665,205803.153,2.475194,0.343754,0.401406
25666,205809.512,2.221328,0.273406,0.299926
25667,205812.707,1.459730,0.168087,0.144114
25668,205819.098,3.871458,0.669119,0.614056
25669,205825.520,4.506123,0.215631,0.187218
25670,205831.847,3.109859,0.803352,0.826134
25671,205835.041,5.902386,0.599264,0.645806
25672,205838.188,0.380799,0.909497,0.898792
25673,205844.547,0.000000,0.850424,0.865047
25674,205847.694,5.775453,0.562867,0.597451
25675,205860.442,4.315723,0.385325,0.352046
25676,205863.621,3.236792,0.883208,0.889238
25677,205866.817,3.807991,0.796153,0.765517
25678,205869.980,2.982926,0.802463,0.833820
25679,205885.972,3.490659,0.902272,0.898080
25680,205905.079,3.300259,0.903374,0.908099
25681,205911.421,3.744525,0.798186,0.742073
25682,205917.812,0.951998,0.587099,0.515436
25683,205921.006,2.855993,0.675308,0.706644
25684,205927.349,4.252257,0.327826,0.315655
25685,205930.528,2.792527,0.690412,0.723857
25686,205936.918,2.284795,0.324129,0.348703
25687,205946.488,0.698132,0.766628,0.720641
25688,205949.635,3.681058,0.858100,0.828543
25689,205955.994,6.219719,0.865924,0.867409
25690,205959.141,5.204254,0.148931,0.180923
25691,205962.304,3.554125,0.883258,0.859480
25692,205971.889,2.538661,0.447131,0.496911
25693,205975.084,1.269330,0.274537,0.225517
25694,205978.264,4.823455,0.088924,0.071312
25695,205987.785,1.523196,0.155862,0.131799
25696,205990.932,0.634665,0.796424,0.762200
25697,205997.275,4.569589,0.236819,0.225661
25698,206000.438,3.363725,0.915583,0.894124
25699,206006.796,4.061857,0.512090,0.472411
25700,206013.138,1.650129,0.105308,0.089342
25701,206019.561,4.188790,0.368967,0.321716
25702,206025.999,5.648520,0.459401,0.508700
25703,206035.536,4.886922,0.090791,0.088519
25704,206041.894,6.283185,0.843699,0.869539
25705,206051.400,5.331188,0.183779,0.205299
25706,206064.212,5.838920,0.535894,0.571889
25707,206070.587,6.092786,0.728736,0.742950
