# High laser noise (HLN): injected common phase noise std. dev. 2 turns
# From Baynham et al., arXiv:2504.09158, doi:10.5281/zenodo.19592552 (CC BY 4.0)
# Source file: data_analysis/data/intermediate_data/excitation_fraction_corrected_with_phi_hln-lnl-repeat_63132_63134_63133_63135_63150_63149_63148_63151_63164_63163_63162_63331_63333_63332_2.csv
# Its header:
#   Excitation fraction dataset with debananaization applied and debug outputs included
#   Dataset description: hln-lnl-repeat
#   RIDs = 63132, 63134, 63133, 63135, 63150, 63149, 63148, 63151, 63164, 63163, 63162, 63331, 63333, 63332
#   atom_threshold_forward: 750000.0
#   atom_threshold_backward: 400000.0
#   Git version = 1ff632a-dirty
#   Scanned parameter = Std. dev. of both phase steps in turns
#   scanned parameter value = 2.0
#   phi units: radians
# Columns: shot index; t_s, seconds since the first shot of either run; phi_rad, applied clock laser phase step;
#   excitation_bottom / excitation_top, excitation fraction of the lower ('forward') and upper ('backward') interferometer
shot,t_s,phi_rad,excitation_bottom,excitation_top
7021,25921.766,2.919460,0.262264,0.230158
7022,25924.978,0.190400,0.742253,0.779644
7023,25934.500,2.792527,0.287818,0.244984
7024,25940.842,4.569589,0.533065,0.593119
7025,25947.233,5.204254,0.894011,0.876354
7026,25953.590,6.283185,0.903751,0.903566
7027,25956.769,5.331188,0.774239,0.745054
7028,25963.144,0.253866,0.264870,0.243883
7029,25969.489,1.713596,0.144885,0.125306
7030,25982.267,1.142397,0.576901,0.615876
7031,25985.446,1.586663,0.863941,0.867046
7032,25988.609,1.840529,0.097592,0.100834
7033,25994.951,3.934924,0.124748,0.112765
7034,25998.130,5.711987,0.337771,0.383710
7035,26001.342,3.236792,0.363803,0.317104
7036,26004.504,3.871458,0.118933,0.153372
7037,26010.895,0.444266,0.233612,0.204569
7038,26014.074,2.348261,0.134049,0.156717
7039,26017.268,3.744525,0.914331,0.905281
7040,26023.627,3.807991,0.185150,0.208582
7041,26029.970,1.205864,0.109328,0.104278
7042,26033.132,4.633056,0.235935,0.197569
7043,26036.328,0.951998,0.672597,0.724581
7044,26042.702,6.156252,0.231822,0.202982
7045,26052.262,1.078931,0.659075,0.625906
7046,26055.467,0.317333,0.186620,0.162091
7047,26058.679,1.650129,0.443112,0.469389
7048,26061.873,5.965853,0.857886,0.835497
7049,26068.263,2.221328,0.388453,0.435291
7050,26077.848,4.506123,0.204117,0.236436
7051,26081.043,4.125324,0.258231,0.211955
7052,26084.223,5.140788,0.885240,0.852498
7053,26087.402,3.427192,0.330538,0.297765
7054,26090.582,3.490659,0.874089,0.885324
7055,26112.898,4.886922,0.153540,0.137161
7056,26125.648,5.458121,0.191185,0.211930
7057,26132.069,2.538661,0.755693,0.733662
7058,26135.248,1.523196,0.617759,0.545321
7059,26141.607,0.634665,0.154219,0.190903
7060,26163.846,3.554125,0.375168,0.337724
7061,26170.172,5.838920,0.291406,0.327638
7062,26179.757,0.825065,0.886342,0.892926
7063,26182.939,1.459730,0.524811,0.588379
7064,26186.116,4.696522,0.912028,0.898026
7065,26189.327,1.332797,0.801213,0.814290
7066,26198.912,0.761598,0.610112,0.563803
7067,26202.109,0.000000,0.086236,0.087537
7068,26205.303,3.617592,0.155061,0.173727
7069,26214.920,3.363725,0.089800,0.089491
7070,26218.083,1.269330,0.810829,0.767220
7071,26221.279,5.648520,0.561469,0.516989
7072,26224.458,1.523196,0.356297,0.376567
7073,26230.848,4.950388,0.360977,0.327009
7074,26234.043,3.934924,0.900088,0.910150
7075,26237.238,2.475194,0.510185,0.462650
7076,26243.612,3.807991,0.106447,0.118154
7077,26246.792,3.109859,0.098870,0.110477
7078,26262.751,5.077321,0.108268,0.090303
7079,26272.335,2.284795,0.860383,0.831217
7080,26275.500,1.142397,0.215840,0.258324
7081,26281.921,4.569589,0.585743,0.570836
7082,26288.312,5.140788,0.884523,0.871252
7083,26291.506,4.759989,0.813058,0.821802
7084,26313.841,1.205864,0.186829,0.207905
7085,26323.410,2.094395,0.520805,0.458454
7086,26326.669,0.507732,0.906375,0.891722
7087,26336.238,2.348261,0.871822,0.844732
7088,26345.793,0.634665,0.127587,0.164044
7089,26352.214,0.698132,0.204526,0.235817
7090,26358.576,0.253866,0.259073,0.317201
7091,26361.767,2.157862,0.382305,0.430844
7092,26365.010,4.633056,0.663278,0.629622
7093,26368.189,1.777063,0.227168,0.260584
7094,26377.774,3.363725,0.138230,0.163019
7095,26380.953,5.013855,0.591138,0.635276
7096,26387.328,0.190400,0.633076,0.668977
7097,26393.688,0.825065,0.164557,0.156009
7098,26396.865,5.331188,0.084646,0.100195
7099,26403.192,0.380799,0.133023,0.108672
7100,26406.371,0.444266,0.872777,0.840696
7101,26409.569,4.061857,0.718856,0.693858
7102,26412.745,2.982926,0.828234,0.804780
7103,26425.493,4.379190,0.118407,0.131998
7104,26444.632,3.046393,0.897473,0.901455
7105,26451.023,4.125324,0.384637,0.338634
7106,26454.255,4.696522,0.393671,0.350779
7107,26457.429,1.903996,0.213701,0.192552
7108,26476.520,0.951998,0.294681,0.301344
7109,26479.715,0.063467,0.289559,0.333860
7110,26486.058,1.713596,0.478435,0.505481
7111,26492.433,0.571199,0.799772,0.836548
7112,26502.001,2.221328,0.140659,0.155564
7113,26508.391,1.078931,0.482745,0.544857
7114,26514.798,1.459730,0.803918,0.750720
7115,26517.993,0.317333,0.117371,0.145860
7116,26524.367,2.602127,0.553498,0.590246
7117,26527.532,1.332797,0.309255,0.279054
7118,26533.922,5.394654,0.471023,0.431419
7119,26537.131,1.015464,0.905814,0.902424
7120,26540.311,1.650129,0.848796,0.817024
7121,26549.848,0.888531,0.847644,0.870557
7122,26553.043,4.442656,0.090187,0.096315
7123,26556.222,0.761598,0.785319,0.736021
7124,26559.401,2.665594,0.099520,0.119567
7125,26569.018,3.300259,0.128402,0.100993
7126,26575.392,6.092786,0.211908,0.244356
7127,26578.571,2.855993,0.889538,0.880092
7128,26581.753,3.173326,0.660891,0.686379
7129,26600.906,5.585054,0.162291,0.154626
7130,26607.312,4.188790,0.872080,0.840159
7131,26613.654,6.029319,0.138182,0.170414
7132,26616.850,3.617592,0.144970,0.135621
7133,26620.044,2.411728,0.119125,0.146755
7134,26623.225,1.967462,0.141622,0.125573
7135,26626.435,4.506123,0.915172,0.913523
7136,26629.646,5.775453,0.889694,0.893712
7137,26636.004,5.267721,0.781183,0.806409
7138,26639.184,2.030929,0.100244,0.123012
7139,26645.526,1.586663,0.375544,0.420825
7140,26648.689,6.283185,0.110015,0.091587
7141,26661.502,1.269330,0.604323,0.638105
7142,26664.698,5.204254,0.146640,0.177176
7143,26671.071,3.871458,0.108092,0.120530
7144,26687.068,5.965853,0.889901,0.878952
7145,26693.421,3.554125,0.275464,0.317613
7146,26702.990,5.838920,0.113302,0.104419
7147,26709.412,0.000000,0.149490,0.136218
7148,26718.982,3.427192,0.901360,0.910189
7149,26722.177,4.886922,0.733904,0.696353
7150,26725.373,6.156252,0.909291,0.896481
7151,26728.568,3.490659,0.166182,0.210202
7152,26731.779,2.919460,0.126944,0.117611
7153,26741.364,2.792527,0.410486,0.364557
7154,26744.559,2.729060,0.277954,0.241349
7155,26747.770,1.840529,0.220812,0.253727
7156,26754.160,3.744525,0.360997,0.394748
7157,26757.372,0.126933,0.489734,0.529290
7158,26766.910,4.252257,0.630131,0.569342
7159,26770.104,3.236792,0.910780,0.911721
7160,26779.658,4.315723,0.609390,0.558857
7161,26786.063,5.902386,0.081479,0.084495
7162,26789.258,2.538661,0.154929,0.198494
7163,26795.616,6.219719,0.468969,0.407249
7164,26801.974,5.521587,0.197551,0.214222
7165,26805.170,4.823455,0.499927,0.557606
7166,26824.341,1.396263,0.278473,0.319870
7167,26830.714,3.681058,0.544675,0.507701
7168,26837.121,3.998391,0.161767,0.204524
7169,26840.315,5.648520,0.094716,0.094642
7170,26843.511,5.711987,0.274437,0.311281
7171,26846.690,5.458121,0.454267,0.378054
7172,26865.909,3.998391,0.818994,0.834485
7173,26869.104,0.317333,0.084940,0.093581
7174,26878.676,3.300259,0.917575,0.910369
7175,26881.868,2.284795,0.543608,0.584634
7176,26885.048,2.538661,0.825623,0.832755
7177,26897.813,3.427192,0.446358,0.506672
7178,26901.039,4.125324,0.760657,0.780621
7179,26904.218,1.586663,0.141836,0.146340
7180,26910.562,0.000000,0.767022,0.720390
7181,26913.740,3.554125,0.205578,0.228801
7182,26926.424,6.283185,0.547883,0.483090
7183,26929.635,1.142397,0.910761,0.891365
7184,26932.798,2.729060,0.566881,0.525059
7185,26936.010,6.219719,0.915910,0.921699
7186,26945.562,2.602127,0.894512,0.906078
7187,26948.758,5.775453,0.413356,0.369693
7188,26961.602,1.650129,0.869254,0.867087
7189,26974.382,2.348261,0.902832,0.902153
7190,26983.856,2.665594,0.542942,0.585791
7191,26987.019,1.840529,0.252548,0.303652
7192,26990.215,0.380799,0.468954,0.504475
7193,26993.410,2.475194,0.818601,0.843125
7194,26996.605,3.363725,0.621464,0.569044
7195,27006.141,0.951998,0.394021,0.400747
7196,27018.891,4.442656,0.813099,0.774954
7197,27028.492,4.823455,0.767723,0.729893
7198,27031.655,5.267721,0.099690,0.087448
7199,27041.195,0.698132,0.149522,0.160396
7200,27060.411,1.205864,0.858588,0.827815
7201,27063.574,3.236792,0.542230,0.582472
7202,27073.080,2.221328,0.823196,0.852572
7203,27076.453,2.094395,0.388605,0.351873
7204,27082.824,0.825065,0.115049,0.121861
7205,27086.019,4.252257,0.326143,0.291549
7206,27092.458,5.965853,0.126804,0.125260
7207,27098.864,1.713596,0.598311,0.624920
7208,27102.107,2.030929,0.875589,0.885039
7209,27105.302,4.759989,0.848983,0.849467
7210,27111.708,5.077321,0.621017,0.644420
7211,27121.342,1.078931,0.478476,0.437253
7212,27127.795,0.444266,0.379812,0.337326
7213,27134.122,0.571199,0.804497,0.828595
7214,27137.285,5.711987,0.873807,0.885891
7215,27143.660,0.634665,0.889513,0.860582
7216,27156.377,3.490659,0.706759,0.676001
7217,27159.539,6.029319,0.472133,0.441556
7218,27172.320,1.523196,0.794920,0.809854
7219,27178.694,1.332797,0.688066,0.723145
7220,27185.084,2.792527,0.343381,0.373229
7221,27201.014,0.253866,0.871401,0.878037
7222,27207.418,3.807991,0.088985,0.079569
7223,27210.598,5.204254,0.681115,0.714857
7224,27213.778,3.109859,0.509796,0.520945
7225,27216.955,4.633056,0.526981,0.567197
7226,27220.152,1.396263,0.681907,0.699993
7227,27226.477,1.777063,0.089086,0.094301
7228,27232.867,5.140788,0.814565,0.774815
7229,27236.046,1.269330,0.276215,0.252372
7230,27245.583,2.982926,0.621968,0.556096
7231,27248.842,2.919460,0.647504,0.687074
7232,27255.233,5.902386,0.126449,0.105653
7233,27261.608,5.394654,0.106852,0.091323
7234,27264.802,5.013855,0.784705,0.808814
7235,27271.208,5.331188,0.651077,0.683812
7236,27280.858,5.648520,0.922740,0.914492
7237,27290.363,0.126933,0.435535,0.464728
7238,27293.530,4.506123,0.127605,0.166063
7239,27306.226,5.521587,0.885957,0.894769
7240,27309.421,6.156252,0.083905,0.094451
7241,27315.812,4.061857,0.320202,0.351517
7242,27322.159,0.190400,0.089854,0.104007
7243,27328.565,3.681058,0.628326,0.595111
7244,27331.771,1.903996,0.684069,0.635014
7245,27334.968,5.585054,0.230493,0.265910
7246,27338.177,1.459730,0.808366,0.778463
7247,27344.552,0.063467,0.512374,0.458946
7248,27357.364,3.173326,0.107167,0.118061
7249,27360.559,2.411728,0.801666,0.759473
7250,27363.738,4.315723,0.201665,0.234622
7251,27370.129,0.507732,0.891902,0.865743
7252,27376.503,3.934924,0.754467,0.697536
7253,27386.104,2.157862,0.907494,0.886409
7254,27392.526,4.379190,0.166626,0.168381
7255,27395.705,3.871458,0.398351,0.432190
7256,27405.307,3.744525,0.761782,0.721178
7257,27408.552,0.888531,0.350577,0.402797
7258,27418.183,4.569589,0.437287,0.392997
7259,27424.573,4.950388,0.619853,0.547188
7260,27440.469,0.761598,0.908951,0.899935
7261,27443.633,4.188790,0.810695,0.830894
7262,27449.994,5.838920,0.877469,0.869317
7263,27453.218,3.046393,0.772234,0.798948
7264,27456.402,2.855993,0.616416,0.551129
7265,27462.739,1.967462,0.902790,0.910262
7266,27469.129,4.886922,0.436067,0.397576
7267,27475.488,3.617592,0.389454,0.364642
7268,27485.072,4.696522,0.153576,0.180009
7269,27488.300,1.015464,0.879851,0.904354
7270,27491.511,6.092786,0.093390,0.095237
7271,27497.917,5.458121,0.889412,0.900992
7272,27501.096,3.427192,0.144536,0.132218
7273,27513.845,4.696522,0.600260,0.559931
7274,27520.219,0.190400,0.195588,0.229664
7275,27523.431,6.029319,0.905677,0.899246
7276,27526.625,0.507732,0.209599,0.184780
7277,27536.194,5.140788,0.920156,0.912923
7278,27548.943,2.729060,0.099612,0.101916
7279,27552.138,4.061857,0.290149,0.266097
7280,27558.512,1.523196,0.755949,0.747598
7281,27561.707,2.411728,0.324466,0.300383
7282,27568.066,4.823455,0.400122,0.421159
7283,27571.293,0.634665,0.809542,0.798228
7284,27574.472,0.951998,0.096143,0.104804
7285,27577.683,4.188790,0.504015,0.451959
7286,27580.894,4.252257,0.347166,0.321716
7287,27587.300,1.840529,0.476812,0.519464
7288,27593.707,5.458121,0.353173,0.309272
7289,27606.541,5.521587,0.874258,0.853813
7290,27619.349,0.571199,0.495507,0.522874
7291,27632.113,3.617592,0.132159,0.158039
7292,27638.473,2.982926,0.437414,0.474502
7293,27644.829,1.142397,0.110547,0.095156
7294,27647.994,0.126933,0.629770,0.662592
7295,27651.188,4.379190,0.894402,0.872880
7296,27654.399,4.633056,0.503443,0.540243
7297,27660.789,5.965853,0.910399,0.907635
7298,27663.984,4.759989,0.105509,0.097260
7299,27670.358,3.363725,0.099041,0.080202
7300,27676.798,5.394654,0.244574,0.209034
7301,27699.115,4.315723,0.411053,0.372234
7302,27708.683,2.475194,0.213288,0.188201
7303,27715.042,1.967462,0.399273,0.433421
7304,27721.399,5.331188,0.404802,0.440723
7305,27730.953,2.665594,0.919948,0.918752
7306,27734.148,5.711987,0.212795,0.229387
7307,27737.358,2.094395,0.526439,0.491650
7308,27740.538,2.919460,0.243140,0.190846
7309,27743.733,1.396263,0.333518,0.291775
7310,27746.914,2.792527,0.424111,0.376189
7311,27750.107,1.015464,0.707587,0.674967
7312,27756.498,0.380799,0.718076,0.678033
7313,27759.693,4.442656,0.180849,0.198768
7314,27769.359,3.998391,0.105523,0.141699
7315,27775.716,0.698132,0.318989,0.274202
7316,27778.928,6.283185,0.914472,0.910609
7317,27782.107,0.444266,0.171223,0.194170
7318,27791.692,1.586663,0.894398,0.872512
7319,27801.293,1.903996,0.673403,0.701648
7320,27804.488,3.173326,0.089991,0.081740
7321,27820.480,3.681058,0.088998,0.104304
7322,27823.739,1.650129,0.755634,0.779526
7323,27836.519,5.775453,0.423450,0.461020
7324,27839.715,0.063467,0.698008,0.739010
7325,27842.877,0.253866,0.398026,0.359805
7326,27849.187,3.871458,0.330958,0.362919
7327,27855.562,1.777063,0.321481,0.269708
7328,27861.921,2.157862,0.082526,0.093679
7329,27868.294,2.348261,0.801971,0.763073
7330,27871.489,1.269330,0.899489,0.877192
7331,27874.668,5.267721,0.588091,0.623653
7332,27877.879,2.855993,0.917260,0.923586
7333,27884.237,0.000000,0.080775,0.088535
7334,27897.018,5.648520,0.121162,0.111159
7335,27903.424,3.554125,0.625944,0.561293
7336,27909.739,0.317333,0.802222,0.807418
7337,27916.125,5.838920,0.480654,0.515957
7338,27922.516,0.825065,0.878206,0.847916
7339,27925.711,4.886922,0.213520,0.198882
7340,27935.216,3.934924,0.386796,0.343201
7341,27938.395,6.156252,0.086097,0.088191
7342,27941.606,1.205864,0.619615,0.577809
7343,27944.819,5.204254,0.176581,0.147249
7344,27948.013,5.585054,0.237731,0.264033
7345,27951.208,1.713596,0.555321,0.601829
7346,27954.435,5.013855,0.234881,0.273591
7347,27957.600,3.109859,0.764222,0.770294
7348,27964.020,5.077321,0.115393,0.116870
7349,27967.235,3.046393,0.911067,0.912277
7350,27973.686,2.284795,0.542773,0.575829
7351,27986.435,0.761598,0.462561,0.405043
7352,27989.613,5.902386,0.910691,0.917250
7353,27995.956,1.459730,0.088449,0.092366
7354,28015.031,2.030929,0.817203,0.778986
7355,28031.038,6.092786,0.871599,0.899318
7356,28034.250,3.807991,0.077688,0.092424
7357,28037.461,4.506123,0.896074,0.903202
7358,28040.656,4.950388,0.848055,0.856804
7359,28043.931,0.888531,0.812601,0.824370
7360,28056.680,3.236792,0.121718,0.101539
7361,28063.070,1.332797,0.237550,0.205710
7362,28066.249,4.125324,0.835677,0.807908
7363,28069.446,4.569589,0.312780,0.282870
7364,28072.623,2.538661,0.685432,0.721912
7365,28075.786,3.300259,0.204150,0.170392
7366,28091.650,1.078931,0.106393,0.101369
7367,28101.236,3.744525,0.896493,0.888815
7368,28117.227,2.221328,0.183422,0.201302
7369,28123.648,6.219719,0.551985,0.495059
7370,28130.039,2.602127,0.702450,0.754532
7371,28136.413,3.490659,0.501482,0.554150
7372,28139.608,3.046393,0.700500,0.733949
7373,28142.787,5.394654,0.917755,0.910686
7374,28149.113,3.554125,0.888766,0.896299
7375,28152.292,5.648520,0.927492,0.924837
7376,28161.878,1.840529,0.193877,0.167341
7377,28171.416,4.569589,0.883706,0.905863
7378,28174.611,0.888531,0.110955,0.109344
7379,28177.790,5.838920,0.162226,0.204933
7380,28181.001,1.015464,0.826283,0.838179
7381,28184.180,1.713596,0.118708,0.136687
7382,28193.765,3.109859,0.821703,0.801012
7383,28200.171,3.998391,0.896336,0.894559
7384,28213.047,3.744525,0.708783,0.663103
7385,28216.212,2.792527,0.677801,0.634975
7386,28219.422,5.077321,0.084326,0.093989
7387,28232.170,0.000000,0.390584,0.343218
7388,28235.350,2.729060,0.625159,0.682682
7389,28238.529,1.777063,0.286194,0.272496
7390,28251.293,4.823455,0.347868,0.400749
7391,28257.699,1.269330,0.490826,0.451694
7392,28273.612,6.092786,0.088494,0.086735
7393,28280.002,2.538661,0.818737,0.788236
7394,28292.782,1.142397,0.359089,0.315738
7395,28295.960,2.284795,0.112758,0.101861
7396,28299.123,1.650129,0.766445,0.784787
7397,28302.302,4.442656,0.809991,0.836773
7398,28308.709,5.140788,0.353148,0.391487
7399,28311.887,3.807991,0.122475,0.129216
7400,28331.010,3.427192,0.394424,0.421183
7401,28334.221,2.919460,0.449917,0.483492
7402,28340.611,4.759989,0.085428,0.085775
7403,28343.791,1.903996,0.362203,0.323340
7404,28363.025,1.459730,0.723770,0.752971
7405,28372.547,5.331188,0.901598,0.918626
7406,28375.743,3.617592,0.820373,0.772055
7407,28382.101,4.950388,0.313296,0.333408
7408,28394.848,1.523196,0.095260,0.087021
7409,28404.401,6.029319,0.715440,0.683142
7410,28410.743,5.458121,0.816835,0.783239
7411,28413.938,0.063467,0.137906,0.109546
7412,28417.133,4.506123,0.813697,0.770847
7413,28420.313,0.571199,0.588996,0.632840
7414,28423.508,3.236792,0.339766,0.382449
7415,28426.703,5.775453,0.899957,0.893627
7416,28429.882,5.902386,0.868872,0.880076
7417,28433.077,1.586663,0.288979,0.247367
7418,28449.133,5.267721,0.094130,0.098998
7419,28452.312,4.061857,0.784603,0.762031
7420,28455.493,4.696522,0.397908,0.433562
7421,28458.686,0.761598,0.738983,0.690327
7422,28461.881,0.444266,0.084201,0.083102
7423,28474.634,1.332797,0.141421,0.129453
7424,28484.247,3.300259,0.905769,0.897604
7425,28487.442,0.317333,0.605395,0.560520
7426,28497.011,4.125324,0.912935,0.908618
7427,28500.208,5.585054,0.526263,0.492697
7428,28506.612,0.634665,0.618790,0.664287
7429,28513.066,1.967462,0.088999,0.097065
7430,28516.278,2.094395,0.922280,0.913852
7431,28522.669,6.219719,0.100726,0.102923
7432,28525.847,0.825065,0.091271,0.099713
7433,28529.026,2.411728,0.448236,0.498755
7434,28532.189,4.379190,0.092018,0.092978
7435,28554.523,0.951998,0.888701,0.853786
7436,28557.720,2.855993,0.109205,0.091963
7437,28560.913,2.157862,0.080092,0.086861
7438,28576.842,2.221328,0.431127,0.467867
7439,28583.263,5.965853,0.199976,0.234553
7440,28586.493,1.205864,0.280520,0.235375
7441,28589.701,3.871458,0.899562,0.879216
7442,28596.108,2.602127,0.357215,0.298802
7443,28599.303,1.396263,0.078078,0.076438
7444,28608.920,5.013855,0.441799,0.463646
7445,28615.359,3.490659,0.395169,0.445295
7446,28618.537,5.204254,0.737354,0.668707
7447,28621.716,5.521587,0.110217,0.129793
7448,28624.911,0.126933,0.316876,0.344682
7449,28634.530,4.633056,0.860039,0.825751
7450,28637.708,6.283185,0.121579,0.101314
7451,28640.891,3.173326,0.909186,0.891172
7452,28644.098,0.698132,0.370066,0.416980
7453,28650.504,2.030929,0.672599,0.619955
7454,28653.699,6.156252,0.290664,0.325365
7455,28663.252,0.253866,0.201225,0.172973
7456,28666.436,4.188790,0.167173,0.180099
7457,28679.180,2.982926,0.851456,0.855049
7458,28682.359,2.475194,0.161034,0.138477
7459,28688.720,3.681058,0.912967,0.921728
7460,28691.880,4.252257,0.084673,0.077864
7461,28698.271,4.315723,0.242855,0.207069
7462,28717.426,3.934924,0.739620,0.777834
7463,28720.621,2.665594,0.452756,0.414173
7464,28733.497,0.507732,0.436232,0.476863
7465,28739.871,0.190400,0.431766,0.476782
7466,28743.034,3.363725,0.783718,0.807898
7467,28746.231,2.348261,0.205602,0.226341
7468,28758.931,5.711987,0.098915,0.111861
7469,28762.114,1.078931,0.873682,0.840158
7470,28768.468,0.380799,0.492732,0.520419
7471,28774.826,4.886922,0.714328,0.730168
7472,28777.992,4.633056,0.729157,0.756848
7473,28781.184,5.775453,0.592739,0.542358
7474,28784.397,3.490659,0.106972,0.140526
7475,28793.917,1.269330,0.158627,0.140762
7476,28797.177,3.173326,0.099401,0.126333
7477,28803.539,2.157862,0.102778,0.116196
7478,28813.152,0.571199,0.094016,0.092410
7479,28822.786,4.569589,0.201537,0.243551
7480,28825.965,4.759989,0.905214,0.882014
7481,28832.371,2.855993,0.681187,0.616060
